# Constructed from biom file
#OTU ID	3674d95cd0d27e1de94ddf4d2e2d62b5	3674d95cd0d27e1de94ddf4d2ea74541	3674d95cd0d27e1de94ddf4d2ea74f08	e2559e04fcd73935a7d7b917904a8a94
ebf03472cb7cb29e47d3ffb8a9fb34b3	0.0	0.0	0.0	118.0
09ff78047368a2245da4c19ff69b1001	0.0	0.0	0.0	39.0
3ed2b957f3b6dbc7209560b58fddc51a	0.0	0.0	0.0	69.0
3d22428e3792021aa8799b9e6399141b	0.0	0.0	0.0	181.0
d203509343193789d80532bbe86884b6	0.0	0.0	0.0	1332.0
b6831cb97d7c60c28511cb38784b21d5	0.0	0.0	0.0	159.0
78360a03a7c29c7ad8982095c2c22ec1	0.0	0.0	0.0	8.0
d108b16460326f7e44ef0d0c339ce8bc	0.0	0.0	0.0	5.0
6acf20c25ef0d3f0ce9c2cd2a6a40e92	192.0	0.0	0.0	0.0
8ce653df68a0d2a5f2592e49b3cf6ba4	3.0	0.0	0.0	0.0
e9ec6229c0f1d880db4081c39813096f	21.0	0.0	0.0	0.0
e2f5278d26901011f0ed8f6f916724ce	11.0	0.0	0.0	0.0
b7d78b96322109f530e1bcabf285aebd	5.0	0.0	0.0	0.0
3b34e01d3d8ee21291134074ac17f8a7	78.0	0.0	0.0	0.0
53edfcbd8bffa3a4e3ead3fb45fc83f0	354.0	0.0	0.0	0.0
6154981eb8d2ff51bcb7d550523b62cd	119.0	0.0	0.0	0.0
7b08e6336cb1fab519581476d24bd5c4	389.0	0.0	0.0	0.0
22cc413c7028a6cec8b538fa41b6e514	48.0	0.0	0.0	0.0
982563156f2d41c2ffb84cf6609073d7	45.0	0.0	0.0	0.0
04fc3acf9fadaf089f561ae1e2e48a01	37.0	0.0	0.0	0.0
48d584c3e6e4d9c1929a56859617b4a1	47.0	0.0	0.0	0.0
c965f7c0cf12f9b0eb62b03979aff68d	2.0	0.0	0.0	0.0
a4da2ff8dd6676dace959db03e43e175	8.0	0.0	0.0	0.0
40239c981fabecfb208038c7aff28f64	29.0	0.0	0.0	0.0
9d8ffb78199b22c5df5139c45d9fb4c5	209.0	0.0	0.0	0.0
759fe5ee05bf5bf073f1cacc2ad344ee	175.0	0.0	0.0	0.0
47e69fc5b83cf69142a338ade76d37ba	49.0	0.0	0.0	0.0
70048eb03cf37dd16fdf8ac71bc7322c	23.0	0.0	0.0	0.0
f7c24fa58401b2a3b0acf3e7002759bb	37.0	0.0	0.0	0.0
3a2369d7e29c36e8a4e11d3a296e37ad	38.0	0.0	0.0	0.0
a74c816fc1ab3cdad64f6efad3b32062	25.0	0.0	0.0	0.0
dca8d9e9e8c3139bdd402580b44e0f15	64.0	0.0	0.0	0.0
328cda2a8a841d56ce5a0b6d4174895f	8.0	0.0	0.0	0.0
187809593f6ef4ce95394af935b48390	5.0	0.0	0.0	0.0
a3c7cdd1a0eb07980d38fca18ba92de7	20.0	0.0	0.0	0.0
8d6d153eb7c4eadbf6b1d2510b9dfd99	146.0	0.0	0.0	0.0
8a846c9e5532010dbd25a9f5a4e0c7bd	4.0	0.0	0.0	0.0
03878768fc46d23eea60bbdc84b72070	12.0	0.0	0.0	0.0
987ef0db991ae7f90f71b4a7d20cb2ec	65.0	0.0	0.0	0.0
7920e86bc29fcb9c3f9de7215c4ef828	3.0	0.0	0.0	0.0
a70560c6777404d9d256e81a7566b31c	17.0	0.0	0.0	0.0
39e62dbf563b82903a6702734465d5ad	162.0	0.0	0.0	0.0
f646c20c0d4c3b8ebf88f57933437c3f	55.0	0.0	0.0	0.0
e62936b44a0d796d2b6a3dd8d0ab0e41	11.0	0.0	0.0	0.0
d4d53a2f55584995c15863210cbee4cd	18.0	0.0	0.0	0.0
b68df8bbb1765cfa9089d2a2ec708341	8.0	0.0	0.0	0.0
978d4c3dedb3bba1e5af013be85dd343	153.0	0.0	0.0	0.0
caf52a328ba1ff911253f2f093d6c648	218.0	0.0	0.0	0.0
cacf0d01f519dfb6f3d904952392c2db	8.0	0.0	0.0	0.0
a50ca2fb8f33696deec096dcced3b0fc	0.0	0.0	20.0	0.0
e0ea7cefa6b2b4c1416eb2b11dfb3f68	0.0	0.0	3.0	0.0
475e3e14f76967f9949c9bfefa13d436	0.0	0.0	3.0	0.0
ed4bedc1f29618dab28d10df04a01acb	0.0	0.0	23.0	0.0
1ec6f9857e1f917f0b38f3c409144a1e	0.0	0.0	264.0	0.0
81c2ce8124f4e6726670def0e62cfb99	0.0	0.0	83.0	0.0
528a7d6436fc0f651e415f40099b870b	0.0	0.0	123.0	0.0
798d9df1569ab05f883351a0615aa748	0.0	0.0	5.0	0.0
99aa9f8035d7cd03d39b41d85e4319f4	0.0	0.0	16.0	0.0
5212c887be30981d4d247a4740bee55b	0.0	0.0	8.0	0.0
c6fccc479de2f4782ce547f3fbc68efc	0.0	0.0	29.0	0.0
38f9a2b7e972d5d3122a6bbf5354435e	0.0	0.0	11.0	0.0
eccebed4f692f6963be252d4358e15e1	0.0	0.0	71.0	0.0
d67129f7241e918e618d6625ae461e3a	0.0	0.0	11.0	0.0
8cd5a33ace8abf894dfc105276122e42	0.0	0.0	19.0	0.0
f9529836ebe57fa93e90cd71828196c0	0.0	0.0	25.0	0.0
e0c723b3e8fe5f5cbb96c08a5130693f	0.0	0.0	26.0	0.0
2127bfeb0267d0be4d2a9e8fc41d5fbb	0.0	0.0	8.0	0.0
5bb4973781bfd3a474bf626ae13503e5	0.0	0.0	15.0	0.0
f64d9b1d96e8d8c55eda05a73e9ae788	0.0	0.0	684.0	0.0
9cde4c0db41fc4a8e8527c314cd6cf7a	0.0	0.0	117.0	0.0
170fd3f9c5e65b82c01a34a5e2da9c3b	0.0	0.0	30.0	0.0
a5c51755d118c967149596d4e5a70bab	0.0	0.0	108.0	0.0
0bdd9320d94161f5bb1ae6e141a4e7aa	0.0	0.0	29.0	0.0
17aa9a02d4a0a7dae6cff8af582a41d7	0.0	0.0	10.0	0.0
13fb23cce039b09f3794e08c0f644dd7	0.0	0.0	31.0	0.0
02fb29152174b486bace99339573f05e	0.0	0.0	123.0	0.0
093550e13da7b4bfaf4e175c93cb955d	0.0	0.0	8.0	0.0
420b538a99af0822d32ac5864cadaa70	0.0	0.0	6.0	0.0
c5de6860910bf01ce739fe49ccd34734	0.0	0.0	15.0	0.0
1b2bfecfeed9e029fd7a6ab035210b87	0.0	0.0	11.0	0.0
1bc4b656da4d1a12dc0717b22fcd783b	0.0	0.0	4.0	0.0
cf0550e67f96aa767cfc47df60409c1e	0.0	0.0	199.0	0.0
6ba1a3aa33a71c2e48042c94c394dd05	0.0	0.0	18.0	0.0
911a1ac688de0b47f0aecbb7a6123751	0.0	0.0	107.0	0.0
0c5c9298f9a93250826f709ebe84a3ad	0.0	0.0	19.0	0.0
906f354884e161f6efd4dff1573deb9d	0.0	0.0	13.0	0.0
f43f9cce2fd86ad5fb69d5c54b3ed632	0.0	0.0	106.0	0.0
eeffe66e66bc658447d1e1e03a786647	0.0	0.0	443.0	0.0
b34637023d959cd0c12e6ef61be84175	0.0	0.0	7.0	0.0
a14aba86606393ae9b1b50d0a1b4915a	0.0	0.0	64.0	0.0
60aa4ce2ce861f466cfa4d4b11503255	0.0	2.0	0.0	0.0
492205764e934de55750437cbdaac31f	0.0	7.0	0.0	0.0
7ffefbd61bc2e5f6e43df664870a5236	0.0	33.0	0.0	0.0
9a9db88cbef399b22e974b90e5e34cf6	0.0	88.0	0.0	0.0
638de4d267c8c8fc30f974adbfb015e6	0.0	5.0	0.0	0.0
83ddccc9f9944be4a30b074fb32c0cd3	0.0	5.0	0.0	0.0
b6de84bf644fbd2b9207cbb9775d63ba	0.0	170.0	0.0	0.0
4f221ef05f84bb0f79c08c0e310e5d38	0.0	30.0	0.0	0.0
aa2140456b9c1bfdd29250a32dfb0be8	0.0	37.0	0.0	0.0
a9dfe55cd43c9733f47417e0dc5f3d97	0.0	18.0	0.0	0.0
5f24b2ebf8262a4d34c7e1ba35c011bd	0.0	9.0	0.0	0.0
9c46d7d323f1084b9564ccf795ba3eb8	0.0	27.0	0.0	0.0
b35c60e8c6d8bd00970c318065161405	0.0	207.0	0.0	0.0
8aab372103a9e55599470f15c0c70d18	0.0	13.0	0.0	0.0
b0c88e9e5bc35123cac8b9356230ed93	0.0	145.0	0.0	0.0
54ce02e335c7d18376378ba6316d0fbf	0.0	190.0	0.0	0.0
a97b7d915fdba47fe969c5befa701714	0.0	24.0	0.0	0.0
0792d58a670b743edc8261c729b56b7b	0.0	5.0	0.0	0.0
2725ff511aa8d9f76bc77a4a74d4e2ba	0.0	221.0	0.0	0.0
15e89ae47a2ad72189ffa222f36945f6	0.0	2.0	0.0	0.0
7452a5f4614b4a3daacb5bf31837fa9c	0.0	2.0	0.0	0.0
89e1bece0e5b2cf31bf5b400d8730b1c	0.0	201.0	0.0	0.0
ab5ec20a4a0cc9a32d7c3bee91119af6	0.0	85.0	0.0	0.0
38615fdb53c9063e5fe6b1c5721ddea7	0.0	13.0	0.0	0.0
d35952385f29b5d4623e9a6850ff53db	0.0	4.0	0.0	0.0
7341375e996af8b52c5e2705d529cfd1	0.0	91.0	0.0	0.0
1d0245ad6d68534d096f6e19204667bd	0.0	82.0	0.0	0.0
f5036b8974157934a5afb104fb031bd0	0.0	35.0	0.0	0.0
1464615d56640e4a0049c56e3caaf20e	0.0	19.0	0.0	0.0
4ad7bcd2d0d2661f39e690702c8d73c3	0.0	23.0	0.0	0.0
bce0d2bc885d2efd6c7d99556c654530	0.0	151.0	0.0	0.0
463e9f88a8e4fa2e024dd266b21725ff	0.0	11.0	0.0	0.0
8dc94d9538ad0d48d5efbe74e7372125	0.0	181.0	0.0	0.0
a943fe37204ba1b6cda79565867c3f52	0.0	90.0	0.0	0.0
7738dc7be6ad404c39725a4bd9e24098	0.0	7.0	0.0	0.0
10baf6f7d164f0567ee8e360d6f72fa2	0.0	2.0	0.0	0.0
ccecf1149b9883e7f98b68bd632eb6de	0.0	5.0	0.0	0.0
5de13a3fb511f3a428e80be7519ef7ce	0.0	7.0	0.0	0.0
ca6a9101a2b0b33b89c27154391fda73	0.0	472.0	0.0	0.0
6cdaa2b08dabae19896cfb867169d9f1	0.0	336.0	0.0	0.0
0ea10abd0bdb6f9f7de5199403469bbc	0.0	97.0	0.0	0.0
fafb88723c4c5195494c1915524880a7	0.0	31.0	0.0	0.0
fb0ae565b273b8852e733e42a1f48f03	0.0	2.0	0.0	0.0
2be5ce4a166d78394e5fa5e5bbfc6137	0.0	192.0	0.0	0.0
0912fda3dec717308d4a2cebbe845a5e	0.0	4.0	0.0	0.0
0f1df5f1d990c653e3439bec8c08b0e6	0.0	16.0	0.0	0.0
16e517c08e27e5b211c24c99110e38d2	0.0	4.0	0.0	0.0
048dce611129daa56e592b68ced05e29	0.0	2.0	0.0	0.0
1caabd01bd6c232dae842b3f337a634c	0.0	11.0	0.0	0.0
48a2012328da29681c454e07d52de45e	0.0	11.0	0.0	0.0
d4fb172944d9d000829d92cf004074a3	0.0	8.0	0.0	0.0
94527ffea53db84a24411977e41255bb	0.0	2.0	0.0	0.0
63d090ae94e3fff624cfdcf5ed4e2056	0.0	23.0	0.0	0.0
561c88e4d91380de954b2b1c939068f5	0.0	63.0	0.0	0.0
f83df2ce1c4ece9279e241d482a6fb55	0.0	33.0	0.0	0.0
74579a82141512d90a89cf7a20cbf684	0.0	19.0	0.0	0.0
2e62d3ca2591a54f3f7beab69aaddde0	0.0	4.0	0.0	0.0
aad04173c66f99712c6c377b3db54388	0.0	66.0	0.0	0.0
3148c8bcf935d609492990e776cbb527	0.0	41.0	0.0	0.0
ba2f7379ea167d64118f91d8630ed3fa	0.0	4.0	0.0	0.0
ccddf113003be29c9e63bf22feec9276	0.0	21.0	0.0	0.0
a9d1899598913b2918f8ea9bd4a21edb	0.0	74.0	0.0	0.0
0a0afe6e7549040f1a9fd8fa086c3ead	0.0	10.0	0.0	0.0
f025d218c4e77c82e2052efbdc08b6e3	0.0	70.0	0.0	0.0
7a9fb8009a719b998113897389be9a0a	0.0	64.0	0.0	0.0
feb412f3817c2b8ae8d3bda0aaa4fea4	0.0	106.0	0.0	0.0
4dc646d8dbf26b4dace5bdcb7d9ceb22	0.0	4.0	0.0	0.0
7b39c911db70dfd3bba92eeabd4c6ece	0.0	290.0	0.0	0.0
e7720c2610f7f6691171b8b9ea08d4c9	0.0	79.0	0.0	0.0
dbf854347717a61f0c01fa4ac80f8115	0.0	99.0	0.0	0.0
92f1c007b313d4737016afe27fe5c072	0.0	35.0	0.0	0.0
524b8216ab2b734bea932a1175884c7a	0.0	5.0	0.0	0.0
de501e96bba07c4c12a70b92a6b6f444	0.0	12.0	0.0	0.0
f08cd53862a49156532394ac6c70cead	0.0	5.0	0.0	0.0
